transid	date	cust_id	POS_id	trans_type	amount
20171022000190005	22-10-2017	0000000000	M0005	3	20
20180630000050017	30-06-2018	0000000013	M0017	3	488
20171110000140013	10-11-2017	0000000016	M0013	3	827
20180515000170013	15-05-2018	0000000009	F0013	6	157
20180613000060010	13-06-2018	0000000017	M0010	3	920
20170816000070010	16-08-2017	0000000013	F0010	4	436
20170810000100011	10-08-2017	0000000013	F0011	5	848
20180425000100002	25-04-2018	0000000010	M0002	3	622
20170707000080001	07-07-2017	0000000007	M0001	1	317
20170814000000000	14-08-2017	0000000002	F0000	4	737
20171011000110004	11-10-2017	0000000000	M0004	2	679
20170716000020008	16-07-2017	0000000015	F0008	6	130
20180214000060007	14-02-2018	0000000005	M0007	2	10
20170924000020011	24-09-2017	0000000017	M0011	1	57
20180130000120011	30-01-2018	0000000014	M0011	2	352
20171113000030003	13-11-2017	0000000005	F0003	4	447
20180427000120017	27-04-2018	0000000018	F0017	4	590
20180321000070000	21-03-2018	0000000003	M0000	1	20
20180212000060013	12-02-2018	0000000009	F0013	4	923
20170728000150003	28-07-2017	0000000009	F0003	6	973
20170825000170004	25-08-2017	0000000018	F0004	5	695
20180318000100018	18-03-2018	0000000017	M0018	3	513
20170701000110005	01-07-2017	0000000002	M0005	1	377
20180526000070006	26-05-2018	0000000001	M0006	1	206
20171021000160001	21-10-2017	0000000019	F0001	4	623
20171219000110004	19-12-2017	0000000007	M0004	1	340
20180127000040005	27-01-2018	0000000002	M0005	0	513
20180618000070012	18-06-2018	0000000009	M0012	3	817
20180630000070003	30-06-2018	0000000011	F0003	4	192
20171111000000018	11-11-2017	0000000012	F0018	6	326
20180216000060016	16-02-2018	0000000017	M0016	3	173
20171221000160006	21-12-2017	0000000002	M0006	0	340
20180426000100008	26-04-2018	0000000005	F0008	6	750
20170928000010000	28-09-2017	0000000010	F0000	6	111
20171027000180011	27-10-2017	0000000018	M0011	1	402
20180623000000000	23-06-2018	0000000001	M0000	1	345
20170927000190012	27-09-2017	0000000002	F0012	6	987
20180609000190011	09-06-2018	0000000013	F0011	6	461
20171216000150012	16-12-2017	0000000019	F0012	6	577
20180429000190005	29-04-2018	0000000018	M0005	0	892
20180305000040019	05-03-2018	0000000015	F0019	4	449
20180102000050016	02-01-2018	0000000004	M0016	1	518
20171229000170014	29-12-2017	0000000012	M0014	0	686
20180430000090008	30-04-2018	0000000010	F0008	6	613
20171221000020005	21-12-2017	0000000017	M0005	1	634
20170929000140011	29-09-2017	0000000008	M0011	1	303
20180522000090014	22-05-2018	0000000017	F0014	5	978
20171103000030018	03-11-2017	0000000012	M0018	1	356
20180121000170002	21-01-2018	0000000013	M0002	0	79
20171108000120007	08-11-2017	0000000019	M0007	0	150
20180613000040009	13-06-2018	0000000002	F0009	6	398
20180403000130005	03-04-2018	0000000013	M0005	3	573
20180606000150006	06-06-2018	0000000006	M0006	1	730
20180530000010001	30-05-2018	0000000017	F0001	5	541
20180113000110004	13-01-2018	0000000016	M0004	3	455
20171230000090017	30-12-2017	0000000013	M0017	1	709
20171107000080007	07-11-2017	0000000003	F0007	4	622
20171009000010008	09-10-2017	0000000016	F0008	4	580
20171013000160009	13-10-2017	0000000009	F0009	5	145
20180419000030001	19-04-2018	0000000004	F0001	6	781
20180409000080010	09-04-2018	0000000004	M0010	0	148
20171219000140005	19-12-2017	0000000009	M0005	0	48
20180424000110011	24-04-2018	0000000005	M0011	1	602
20180102000150008	02-01-2018	0000000013	F0008	4	412
20180620000060011	20-06-2018	0000000003	M0011	2	609
20170920000060012	20-09-2017	0000000003	M0012	3	301
20170710000020013	10-07-2017	0000000002	F0013	6	603
20180501000020019	01-05-2018	0000000012	M0019	3	495
20171009000120000	09-10-2017	0000000017	M0000	1	712
20180407000010002	07-04-2018	0000000013	F0002	4	744
20170918000180013	18-09-2017	0000000019	M0013	0	450
20180410000070006	10-04-2018	0000000002	M0006	3	96
20171209000090014	09-12-2017	0000000013	F0014	4	424
20180330000080015	30-03-2018	0000000005	M0015	0	706
20171109000140007	09-11-2017	0000000011	M0007	3	480
20170928000000010	28-09-2017	0000000002	F0010	4	827
20180301000120013	01-03-2018	0000000018	F0013	5	209
20170805000180018	05-08-2017	0000000000	M0018	1	342
20170723000100003	23-07-2017	0000000010	F0003	6	944
20180212000140007	12-02-2018	0000000006	F0007	4	528
20171023000020015	23-10-2017	0000000001	F0015	5	768
20180416000120005	16-04-2018	0000000013	M0005	2	266
20170803000170017	03-08-2017	0000000005	M0017	3	351
20180108000000000	08-01-2018	0000000002	F0000	4	821
20180107000150017	07-01-2018	0000000008	F0017	6	179
20170716000070011	16-07-2017	0000000009	M0011	0	784
20180429000180011	29-04-2018	0000000010	M0011	1	100
20180619000100006	19-06-2018	0000000003	F0006	6	77
20180402000070009	02-04-2018	0000000018	M0009	1	927
20170928000100006	28-09-2017	0000000017	M0006	1	260
20170720000150016	20-07-2017	0000000015	F0016	6	116
20170729000010000	29-07-2017	0000000003	M0000	3	946
20171017000190001	17-10-2017	0000000004	M0001	0	414
20180212000030014	12-02-2018	0000000015	M0014	0	160
20180110000070018	10-01-2018	0000000018	F0018	5	337
20171129000060010	29-11-2017	0000000010	F0010	4	528
20170804000090017	04-08-2017	0000000006	F0017	6	899
20180202000060012	02-02-2018	0000000007	M0012	0	301
20170919000080000	19-09-2017	0000000006	F0000	6	70
20170701000070017	01-07-2017	0000000010	M0017	0	946
20171003000150013	03-10-2017	0000000007	M0013	2	615
20171028000030006	28-10-2017	0000000001	F0006	5	915
20171229000140005	29-12-2017	0000000000	M0005	3	863
20180203000060010	03-02-2018	0000000015	M0010	1	235
20180408000010001	08-04-2018	0000000000	M0001	2	32
20171118000150003	18-11-2017	0000000002	F0003	4	287
20180107000170010	07-01-2018	0000000016	M0010	2	91
20170826000080009	26-08-2017	0000000017	M0009	2	62
20170814000090001	14-08-2017	0000000002	M0001	2	764
20180320000180002	20-03-2018	0000000006	F0002	4	92
20180522000050010	22-05-2018	0000000014	M0010	2	936
20171025000060018	25-10-2017	0000000008	M0018	0	690
20180111000110014	11-01-2018	0000000003	M0014	1	168
20170729000000012	29-07-2017	0000000001	F0012	5	17
20180209000170013	09-02-2018	0000000014	M0013	1	490
20170818000120006	18-08-2017	0000000016	M0006	1	946
20170818000170012	18-08-2017	0000000014	F0012	4	209
20171113000020002	13-11-2017	0000000017	M0002	1	370
20171219000000009	19-12-2017	0000000010	F0009	5	606
20180622000140002	22-06-2018	0000000016	F0002	5	114
20180601000090015	01-06-2018	0000000016	M0015	1	780
20180106000140012	06-01-2018	0000000016	F0012	6	525
20171106000040016	06-11-2017	0000000013	F0016	6	140
20170807000010001	07-08-2017	0000000012	F0001	4	830
20171221000000011	21-12-2017	0000000004	M0011	0	786
20180105000050007	05-01-2018	0000000003	M0007	3	535
20170829000160005	29-08-2017	0000000011	F0005	4	434
20180101000150002	01-01-2018	0000000005	M0002	3	204
20180628000020018	28-06-2018	0000000001	M0018	3	359
20170811000050016	11-08-2017	0000000005	M0016	3	502
20180410000000013	10-04-2018	0000000016	F0013	4	446
20170926000040014	26-09-2017	0000000008	F0014	6	550
20180123000130010	23-01-2018	0000000013	M0010	0	417
20180526000060012	26-05-2018	0000000013	M0012	1	471
20180307000070019	07-03-2018	0000000008	F0019	6	838
20171203000130012	03-12-2017	0000000003	M0012	1	180
20180320000110000	20-03-2018	0000000002	F0000	4	135
20180110000090015	10-01-2018	0000000005	M0015	2	6
20171016000020000	16-10-2017	0000000011	F0000	4	440
20180219000070004	19-02-2018	0000000014	M0004	1	81
20171105000010012	05-11-2017	0000000014	F0012	5	716
20171015000170009	15-10-2017	0000000006	F0009	4	903
20180208000050009	08-02-2018	0000000019	M0009	3	783
20180124000090004	24-01-2018	0000000009	M0004	3	95
20170813000080008	13-08-2017	0000000018	M0008	3	571
20171124000100016	24-11-2017	0000000012	M0016	0	928
20171201000150018	01-12-2017	0000000009	M0018	1	185
20170823000180011	23-08-2017	0000000014	M0011	0	494
20180118000060017	18-01-2018	0000000016	F0017	5	925
20180528000070010	28-05-2018	0000000012	F0010	6	744
20180216000090001	16-02-2018	0000000005	F0001	6	421
20180305000030008	05-03-2018	0000000010	M0008	3	330
20170715000000015	15-07-2017	0000000004	F0015	6	361
20170719000010004	19-07-2017	0000000015	M0004	2	681
20171014000120016	14-10-2017	0000000006	M0016	0	968
20180129000180016	29-01-2018	0000000005	F0016	6	683
20170707000060012	07-07-2017	0000000017	F0012	5	565
20170714000020018	14-07-2017	0000000016	M0018	2	704
20180209000130007	09-02-2018	0000000015	F0007	6	311
20171129000040017	29-11-2017	0000000007	M0017	3	498
20180503000010003	03-05-2018	0000000011	M0003	0	320
20171225000010016	25-12-2017	0000000017	M0016	1	163
20171203000070007	03-12-2017	0000000014	M0007	2	251
20170905000070019	05-09-2017	0000000014	M0019	2	641
20170929000000008	29-09-2017	0000000010	M0008	1	377
20171111000040011	11-11-2017	0000000009	M0011	3	794
20180621000160002	21-06-2018	0000000017	F0002	5	454
20180521000110017	21-05-2018	0000000010	F0017	4	716
20170730000020007	30-07-2017	0000000007	F0007	6	603
20171020000170005	20-10-2017	0000000005	M0005	3	102
20180529000020013	29-05-2018	0000000006	M0013	0	579
20170914000130004	14-09-2017	0000000008	M0004	0	609
20170912000180019	12-09-2017	0000000005	F0019	6	651
20180313000090017	13-03-2018	0000000002	M0017	0	506
20171030000070012	30-10-2017	0000000015	F0012	5	905
20171119000140017	19-11-2017	0000000007	F0017	4	29
20180202000190011	02-02-2018	0000000001	M0011	1	307
20180206000140001	06-02-2018	0000000013	M0001	2	843
20171011000180003	11-10-2017	0000000017	F0003	6	540
20180217000130000	17-02-2018	0000000010	F0000	5	48
20180407000000000	07-04-2018	0000000010	M0000	3	655
20180507000010016	07-05-2018	0000000004	M0016	1	429
20171210000160008	10-12-2017	0000000011	M0008	1	45
20180430000090014	30-04-2018	0000000002	M0014	3	987
20180121000140000	21-01-2018	0000000007	F0000	6	995
20180331000050019	31-03-2018	0000000009	M0019	1	344
20180410000190013	10-04-2018	0000000017	M0013	2	918
20170923000170019	23-09-2017	0000000016	F0019	5	151
20180605000000007	05-06-2018	0000000014	F0007	6	482
20180107000030019	07-01-2018	0000000007	M0019	1	767
20180620000070017	20-06-2018	0000000004	F0017	6	246
20170928000050013	28-09-2017	0000000015	F0013	5	102
20170725000050001	25-07-2017	0000000002	M0001	1	130
20171023000130009	23-10-2017	0000000007	M0009	2	441
20171030000130005	30-10-2017	0000000013	F0005	6	431
20180411000060017	11-04-2018	0000000011	M0017	3	327
20171010000050001	10-10-2017	0000000002	F0001	4	197
20170829000180006	29-08-2017	0000000011	M0006	0	223
20180221000100005	21-02-2018	0000000011	F0005	4	252
20180522000170017	22-05-2018	0000000007	M0017	3	350
20170727000130012	27-07-2017	0000000014	M0012	1	207
20180110000110011	10-01-2018	0000000009	M0011	1	915
20171013000010000	13-10-2017	0000000008	M0000	1	316
20171030000040005	30-10-2017	0000000011	M0005	2	866
20180112000110008	12-01-2018	0000000009	M0008	0	311
20180622000020019	22-06-2018	0000000002	M0019	3	955
20171217000190003	17-12-2017	0000000002	M0003	1	468
20171105000040012	05-11-2017	0000000007	M0012	3	160
20180208000080018	08-02-2018	0000000013	F0018	5	559
20170929000140001	29-09-2017	0000000015	M0001	3	856
20171129000160007	29-11-2017	0000000000	M0007	3	142
20170928000170015	28-09-2017	0000000001	F0015	6	196
20170901000090008	01-09-2017	0000000016	F0008	6	928
20180522000160010	22-05-2018	0000000013	F0010	6	90
20170910000190018	10-09-2017	0000000006	F0018	4	266
20170811000030003	11-08-2017	0000000013	F0003	6	335
20180302000010001	02-03-2018	0000000009	M0001	1	834
20171209000120009	09-12-2017	0000000005	F0009	5	987
20170821000150000	21-08-2017	0000000002	M0000	2	102
20180118000080004	18-01-2018	0000000012	F0004	4	339
20180202000050010	02-02-2018	0000000009	F0010	4	231
20180101000160006	01-01-2018	0000000005	M0006	2	840
20180409000170012	09-04-2018	0000000015	M0012	0	905
20171205000020013	05-12-2017	0000000010	M0013	2	593
20170917000170011	17-09-2017	0000000017	M0011	0	329
20171107000050011	07-11-2017	0000000003	F0011	5	770
20170731000050005	31-07-2017	0000000014	M0005	0	488
20171120000020007	20-11-2017	0000000011	F0007	5	364
20180523000070012	23-05-2018	0000000018	M0012	1	362
20180220000120005	20-02-2018	0000000000	M0005	2	656
20171231000000016	31-12-2017	0000000012	M0016	1	194
20170813000000005	13-08-2017	0000000013	F0005	4	21
20171101000150008	01-11-2017	0000000002	F0008	5	743
20180320000000013	20-03-2018	0000000017	M0013	1	350
20180111000140011	11-01-2018	0000000008	M0011	3	565
20180426000190012	26-04-2018	0000000005	M0012	1	213
20180421000050015	21-04-2018	0000000000	F0015	6	846
20171022000080004	22-10-2017	0000000005	M0004	0	606
20180617000150001	17-06-2018	0000000001	F0001	6	80
20170922000020009	22-09-2017	0000000011	M0009	1	133
20171021000190005	21-10-2017	0000000015	F0005	4	697
20170716000080011	16-07-2017	0000000008	M0011	2	343
20170717000080000	17-07-2017	0000000007	F0000	4	162
20180202000000011	02-02-2018	0000000011	M0011	2	150
20180504000090009	04-05-2018	0000000009	M0009	0	618
20180116000010002	16-01-2018	0000000003	M0002	3	385
20180427000140014	27-04-2018	0000000012	F0014	4	437
20180531000050007	31-05-2018	0000000013	M0007	1	420
20180503000030000	03-05-2018	0000000016	M0000	3	222
20180119000190014	19-01-2018	0000000013	M0014	2	929
20170823000090018	23-08-2017	0000000012	M0018	3	844
20180121000030015	21-01-2018	0000000004	F0015	5	643
20180403000140018	03-04-2018	0000000016	F0018	6	893
20180201000020014	01-02-2018	0000000008	M0014	0	785
20170923000140004	23-09-2017	0000000017	M0004	0	370
20180412000080012	12-04-2018	0000000014	F0012	5	965
20180115000180013	15-01-2018	0000000016	M0013	2	12
20180403000120017	03-04-2018	0000000010	F0017	6	365
20170929000030003	29-09-2017	0000000007	M0003	1	351
20171004000080011	04-10-2017	0000000007	F0011	6	971
20180217000100019	17-02-2018	0000000009	M0019	0	481
20171110000030011	10-11-2017	0000000008	F0011	6	839
20171123000000011	23-11-2017	0000000000	F0011	6	500
20180624000110016	24-06-2018	0000000019	M0016	0	49
20171117000130004	17-11-2017	0000000000	M0004	2	813
20180303000060006	03-03-2018	0000000013	M0006	0	528
20171207000070016	07-12-2017	0000000009	M0016	0	186
20180116000060003	16-01-2018	0000000008	M0003	3	632
20180326000150015	26-03-2018	0000000008	M0015	1	715
20170802000010002	02-08-2017	0000000001	F0002	4	948
20170720000080002	20-07-2017	0000000009	M0002	1	103
20180419000130008	19-04-2018	0000000001	F0008	6	894
20171204000050003	04-12-2017	0000000002	F0003	5	288
20170810000190005	10-08-2017	0000000011	F0005	5	367
20171116000180007	16-11-2017	0000000011	M0007	1	621
20170724000080011	24-07-2017	0000000001	M0011	0	561
20170903000180004	03-09-2017	0000000006	M0004	3	11
20180315000010001	15-03-2018	0000000016	F0001	5	365
20180604000000011	04-06-2018	0000000014	F0011	6	638
20170728000140004	28-07-2017	0000000012	F0004	5	75
20180523000030017	23-05-2018	0000000003	M0017	2	522
20171125000070014	25-11-2017	0000000014	M0014	0	814
20180429000060005	29-04-2018	0000000019	M0005	1	20
20180130000040002	30-01-2018	0000000001	F0002	6	408
20180227000060004	27-02-2018	0000000005	F0004	6	273
20171111000060012	11-11-2017	0000000009	M0012	3	465
20180615000130005	15-06-2018	0000000006	F0005	4	586
20180516000000018	16-05-2018	0000000002	M0018	2	730
20180524000170005	24-05-2018	0000000011	M0005	0	311
20171017000150005	17-10-2017	0000000000	M0005	1	627
20180614000090018	14-06-2018	0000000000	F0018	6	263
20180605000170000	05-06-2018	0000000018	F0000	5	37
20171007000130004	07-10-2017	0000000001	M0004	0	895
20170723000110014	23-07-2017	0000000016	M0014	2	645
20180327000080014	27-03-2018	0000000005	F0014	6	986
20170901000040003	01-09-2017	0000000007	M0003	0	823
20171217000110018	17-12-2017	0000000006	F0018	4	307
20180124000020018	24-01-2018	0000000008	M0018	0	954
20180328000000000	28-03-2018	0000000008	F0000	5	447
20180405000090015	05-04-2018	0000000018	M0015	2	351
20171024000000013	24-10-2017	0000000017	M0013	0	231
20171128000130014	28-11-2017	0000000016	M0014	3	772
20180219000120015	19-02-2018	0000000017	F0015	5	525
20171116000180018	16-11-2017	0000000014	F0018	4	189
20180316000180009	16-03-2018	0000000010	F0009	4	734
20180204000140014	04-02-2018	0000000012	M0014	3	332
20170909000050005	09-09-2017	0000000013	F0005	6	622
20180115000080011	15-01-2018	0000000002	F0011	6	607
20170726000090018	26-07-2017	0000000011	F0018	4	556
20171224000180013	24-12-2017	0000000003	M0013	2	900
20180517000050008	17-05-2018	0000000015	M0008	2	288
20171118000190011	18-11-2017	0000000014	M0011	3	998
20171125000110017	25-11-2017	0000000002	M0017	2	571
20180328000010001	28-03-2018	0000000004	M0001	0	757
20180610000120004	10-06-2018	0000000013	F0004	5	194
20180108000080019	08-01-2018	0000000014	M0019	2	757
20180204000000004	04-02-2018	0000000013	F0004	6	328
20171201000130001	01-12-2017	0000000010	M0001	3	17
20180426000140012	26-04-2018	0000000009	M0012	2	702
20180305000040014	05-03-2018	0000000012	M0014	0	620
20180331000110009	31-03-2018	0000000009	M0009	3	928
20180210000030017	10-02-2018	0000000014	F0017	6	868
20180116000060009	16-01-2018	0000000009	M0009	3	317
20170704000010002	04-07-2017	0000000002	F0002	5	540
20171223000150015	23-12-2017	0000000010	F0015	4	199
20180530000030014	30-05-2018	0000000002	F0014	6	988
20180323000150012	23-03-2018	0000000009	F0012	6	931
20171214000120018	14-12-2017	0000000008	M0018	0	22
20180522000150006	22-05-2018	0000000009	M0006	0	245
20180616000010002	16-06-2018	0000000005	M0002	1	656
20180420000080006	20-04-2018	0000000001	M0006	1	322
20170705000050015	05-07-2017	0000000019	M0015	0	54
20171216000030015	16-12-2017	0000000010	F0015	4	551
20171114000160015	14-11-2017	0000000014	M0015	3	532
20170920000010014	20-09-2017	0000000014	M0014	0	948
20170723000040000	23-07-2017	0000000017	M0000	0	138
20180101000160017	01-01-2018	0000000015	M0017	1	86
20180306000190011	06-03-2018	0000000019	M0011	0	138
20170917000070004	17-09-2017	0000000008	F0004	6	844
20171129000180018	29-11-2017	0000000018	M0018	1	36
20170929000140002	29-09-2017	0000000005	M0002	3	881
20170820000110002	20-08-2017	0000000014	M0002	0	348
20180517000030016	17-05-2018	0000000004	M0016	3	682
20180106000100017	06-01-2018	0000000007	M0017	2	902
20171010000090011	10-10-2017	0000000007	M0011	3	980
20171208000040014	08-12-2017	0000000009	M0014	1	361
20170908000030004	08-09-2017	0000000001	F0004	4	375
20171217000080007	17-12-2017	0000000010	F0007	6	803
20171022000040009	22-10-2017	0000000018	F0009	4	842
20171005000030009	05-10-2017	0000000008	M0009	3	950
20171129000120005	29-11-2017	0000000018	M0005	2	368
20171124000020017	24-11-2017	0000000013	M0017	0	250
20170901000150007	01-09-2017	0000000010	M0007	0	390
20170714000020006	14-07-2017	0000000019	M0006	2	468
20180119000130010	19-01-2018	0000000017	M0010	0	55
20170702000010015	02-07-2017	0000000010	M0015	3	219
20170831000170002	31-08-2017	0000000009	F0002	5	313
20180331000130006	31-03-2018	0000000006	M0006	0	255
20170819000000001	19-08-2017	0000000019	M0001	1	298
20180423000160003	23-04-2018	0000000005	F0003	4	156
20180629000150003	29-06-2018	0000000006	M0003	3	850
20180322000010008	22-03-2018	0000000013	M0008	0	287
20170815000140019	15-08-2017	0000000000	M0019	2	446
20171014000030001	14-10-2017	0000000007	F0001	6	403
20180626000030000	26-06-2018	0000000014	M0000	0	936
20180627000170001	27-06-2018	0000000000	M0001	3	549
20170925000000000	25-09-2017	0000000009	F0000	4	358
20180105000110002	05-01-2018	0000000003	M0002	0	731
20171219000180001	19-12-2017	0000000019	M0001	3	192
20171017000130005	17-10-2017	0000000005	M0005	0	13
20171130000160016	30-11-2017	0000000012	M0016	0	588
20180601000080011	01-06-2018	0000000004	M0011	3	260
20180512000190003	12-05-2018	0000000001	M0003	0	228
20180508000000014	08-05-2018	0000000005	M0014	3	717
20171027000040000	27-10-2017	0000000011	F0000	6	343
20170901000130002	01-09-2017	0000000018	M0002	1	672
20171208000030005	08-12-2017	0000000003	M0005	2	288
20180601000180004	01-06-2018	0000000013	F0004	6	128
20170823000050013	23-08-2017	0000000017	M0013	1	529
20170802000090013	02-08-2017	0000000017	F0013	5	133
20170909000040003	09-09-2017	0000000004	F0003	5	405
20171222000120008	22-12-2017	0000000000	M0008	0	250
20180207000030014	07-02-2018	0000000009	M0014	3	549
20170703000120016	03-07-2017	0000000013	M0016	1	924
20180622000170005	22-06-2018	0000000019	M0005	3	731
20180422000150010	22-04-2018	0000000004	M0010	1	909
20180518000190018	18-05-2018	0000000006	F0018	4	438
20180501000120001	01-05-2018	0000000019	M0001	2	174
20180508000050009	08-05-2018	0000000008	F0009	4	313
20170828000170009	28-08-2017	0000000014	M0009	2	879
20180202000080014	02-02-2018	0000000002	M0014	1	903
20180214000000006	14-02-2018	0000000014	M0006	1	239
20170715000070000	15-07-2017	0000000011	F0000	6	401
20180425000160004	25-04-2018	0000000002	F0004	6	681
20170727000170019	27-07-2017	0000000008	M0019	3	157
20180421000190000	21-04-2018	0000000005	M0000	1	699
20180125000010001	25-01-2018	0000000011	M0001	0	386
20180325000020010	25-03-2018	0000000018	M0010	1	323
20171108000180009	08-11-2017	0000000003	M0009	0	684
20180601000140019	01-06-2018	0000000010	M0019	0	572
20170701000150014	01-07-2017	0000000019	M0014	1	945
20171011000010014	11-10-2017	0000000013	M0014	2	690
20171208000170006	08-12-2017	0000000003	F0006	4	693
20171108000020010	08-11-2017	0000000013	F0010	6	114
20180411000040018	11-04-2018	0000000002	M0018	3	726
20170905000130000	05-09-2017	0000000018	F0000	6	60
20170729000150007	29-07-2017	0000000013	M0007	1	139
20180425000090019	25-04-2018	0000000012	M0019	1	109
20170813000040012	13-08-2017	0000000018	F0012	5	625
20180512000170012	12-05-2018	0000000005	M0012	0	61
20170906000170011	06-09-2017	0000000005	M0011	0	282
20171224000040015	24-12-2017	0000000010	M0015	1	271
20171001000130007	01-10-2017	0000000018	M0007	0	914
20180426000040016	26-04-2018	0000000003	F0016	6	813
20180211000050007	11-02-2018	0000000009	M0007	1	950
20170903000140018	03-09-2017	0000000003	F0018	5	189
20180310000040006	10-03-2018	0000000011	M0006	1	569
20180221000050009	21-02-2018	0000000015	F0009	4	96
20180501000170009	01-05-2018	0000000019	F0009	6	298
20180525000120009	25-05-2018	0000000013	M0009	0	517
20170728000060012	28-07-2017	0000000013	F0012	5	913
20180606000140011	06-06-2018	0000000002	F0011	5	641
20171015000170016	15-10-2017	0000000000	M0016	1	816
20170816000100010	16-08-2017	0000000003	F0010	5	118
20170808000050000	08-08-2017	0000000010	M0000	1	379
20170811000050014	11-08-2017	0000000005	M0014	3	445
20171007000060005	07-10-2017	0000000001	M0005	2	701
20180404000070003	04-04-2018	0000000007	F0003	5	223
20170927000170005	27-09-2017	0000000012	M0005	1	808
20170711000040019	11-07-2017	0000000005	F0019	6	515
20171025000140003	25-10-2017	0000000009	F0003	4	399
20180529000010010	29-05-2018	0000000001	F0010	5	31
20170722000110010	22-07-2017	0000000013	M0010	1	221
20180610000110000	10-06-2018	0000000014	M0000	3	564
20180415000150014	15-04-2018	0000000001	M0014	1	295
20171117000040010	17-11-2017	0000000011	M0010	3	114
20170815000080009	15-08-2017	0000000014	M0009	2	367
20180503000050018	03-05-2018	0000000011	F0018	6	421
20171110000110017	10-11-2017	0000000014	M0017	0	158
20171015000060002	15-10-2017	0000000010	F0002	4	60
20171117000070002	17-11-2017	0000000019	F0002	4	786
20180123000040007	23-01-2018	0000000004	F0007	4	294
20170824000100014	24-08-2017	0000000004	F0014	5	725
20171230000090015	30-12-2017	0000000005	F0015	6	509
20171216000080005	16-12-2017	0000000011	M0005	3	947
20170912000050005	12-09-2017	0000000000	F0005	6	142
20170816000030005	16-08-2017	0000000002	M0005	1	194
20170818000070000	18-08-2017	0000000007	F0000	5	974
20180304000070003	04-03-2018	0000000012	M0003	0	574
20171018000030004	18-10-2017	0000000009	F0004	4	9
20180602000000015	02-06-2018	0000000003	F0015	6	72
20180425000120017	25-04-2018	0000000008	M0017	1	879
20170723000090011	23-07-2017	0000000014	F0011	5	666
20180610000140014	10-06-2018	0000000000	F0014	5	92
20180627000040010	27-06-2018	0000000010	F0010	4	104
20180117000090010	17-01-2018	0000000004	F0010	6	442
20180111000070011	11-01-2018	0000000011	F0011	5	458
20170818000190004	18-08-2017	0000000018	F0004	5	629
20180503000080005	03-05-2018	0000000003	F0005	6	199
20170926000030007	26-09-2017	0000000000	F0007	6	748
20180405000170015	05-04-2018	0000000009	F0015	6	137
20180121000130004	21-01-2018	0000000008	M0004	2	950
20180301000190003	01-03-2018	0000000004	F0003	6	292
20180308000100000	08-03-2018	0000000000	F0000	6	399
20170727000110017	27-07-2017	0000000015	M0017	2	234
20171211000130000	11-12-2017	0000000003	M0000	0	447
20170831000000007	31-08-2017	0000000003	F0007	6	155
20180216000080002	16-02-2018	0000000017	M0002	2	276
20180111000140014	11-01-2018	0000000007	M0014	2	378
20170909000060019	09-09-2017	0000000017	F0019	4	349
20180518000060005	18-05-2018	0000000009	F0005	5	29
20170910000070003	10-09-2017	0000000015	M0003	1	713
20170816000140007	16-08-2017	0000000007	M0007	0	190
20171231000040013	31-12-2017	0000000019	M0013	1	99
20180312000160015	12-03-2018	0000000010	M0015	3	391
20171118000070000	18-11-2017	0000000000	F0000	4	747
20171009000000015	09-10-2017	0000000017	M0015	1	827
20180416000090002	16-04-2018	0000000007	M0002	1	367
20180121000000001	21-01-2018	0000000003	M0001	2	642
20180614000160015	14-06-2018	0000000002	F0015	5	665
20171109000120016	09-11-2017	0000000011	F0016	5	170
20170815000060005	15-08-2017	0000000009	M0005	0	223
20170722000150011	22-07-2017	0000000011	M0011	0	81
20180628000160010	28-06-2018	0000000014	M0010	0	5
20180630000010001	30-06-2018	0000000002	M0001	3	778
20170806000130001	06-08-2017	0000000010	M0001	3	848
20180408000150006	08-04-2018	0000000017	M0006	3	178
20180216000050013	16-02-2018	0000000006	F0013	6	414
20180204000110006	04-02-2018	0000000013	F0006	5	290
20171114000170004	14-11-2017	0000000019	M0004	2	245
20171007000110003	07-10-2017	0000000017	F0003	6	408
20170725000110001	25-07-2017	0000000016	M0001	3	586
20180526000020005	26-05-2018	0000000019	F0005	5	48
20171202000070016	02-12-2017	0000000017	M0016	3	1000
20170925000010001	25-09-2017	0000000000	M0001	2	945
20180407000100014	07-04-2018	0000000015	F0014	5	690
20170918000040001	18-09-2017	0000000019	M0001	3	380
20180206000040002	06-02-2018	0000000008	M0002	0	831
20170921000060000	21-09-2017	0000000019	M0000	0	145
20170804000030006	04-08-2017	0000000017	M0006	1	310
20180602000190007	02-06-2018	0000000005	F0007	4	639
20171024000100009	24-10-2017	0000000018	F0009	6	636
20170829000180018	29-08-2017	0000000009	F0018	4	92
20180524000150003	24-05-2018	0000000004	F0003	4	395
20180101000100011	01-01-2018	0000000007	M0011	3	526
20170809000160007	09-08-2017	0000000002	F0007	6	146
20180103000190007	03-01-2018	0000000013	F0007	4	667
20180608000100011	08-06-2018	0000000017	M0011	0	717
20180514000050003	14-05-2018	0000000012	M0003	1	861
20170921000080003	21-09-2017	0000000003	M0003	2	298
20171115000000015	15-11-2017	0000000005	F0015	6	279
20170913000140013	13-09-2017	0000000010	F0013	5	4
20180516000100017	16-05-2018	0000000007	M0017	2	964
20180317000020004	17-03-2018	0000000015	M0004	0	158
20180531000100007	31-05-2018	0000000013	F0007	6	740
20170708000030007	08-07-2017	0000000009	M0007	1	615
20171214000040018	14-12-2017	0000000005	F0018	6	116
